#Procedure: <__main__.daedalusCenterCalibrationProcedure>
#Parameters:
#	stage X guess: 31.045 mm
#	stage Y guess: 23 mm
#	Calibration Name: Ysanity
#	Volts to magnet: 5 V
#	Queued Time: 2026-05-04 16:19:35
#	Scaling from Z field difference to mm: 0.2 mm/T
#	Field Tolerance: 0.005 T
#Data:
X,Y,Xfield,Yfield,Zfield,elapsed_time
31.045,23.000026357421874,-0.13352066040039065,0.042643560791015625,-0.0099042724609375,144.25523138046265
31.045,22.998045604248045,-0.133517236328125,0.042639123535156254,-0.009904608154296876,145.38120794296265
31.045,23.000027139892577,-0.13350296630859376,0.042630688476562505,-0.009886187744140625,146.50160098075867
31.045,23.002007131347654,-0.13348919677734375,0.04264783325195313,-0.0098972900390625,147.6321337223053
31.045,23.00398370849609,-0.13350050048828127,0.04258720092773438,-0.009905236816406251,148.75202441215515
31.045,23.002002617187497,-0.1335262939453125,0.042605786132812504,-0.009882574462890627,149.87355613708496
31.045,23.000024011230465,-0.133515625,0.042609545898437504,-0.009869305419921877,150.98353934288025
31.045,23.002002652587887,-0.1335115478515625,0.04259049072265625,-0.009868878173828125,152.09904050827026
31.045,23.003976206054684,-0.13350462036132812,0.04259093627929688,-0.00985364990234375,153.21440958976746
31.045,23.00594572387695,-0.1335124755859375,0.04255099487304688,-0.009869000244140625,154.33564043045044
31.045,23.00396585815429,-0.13352617797851563,0.042583691406250006,-0.0098736572265625,155.45551443099976
31.045,23.001993729248042,-0.1335184753417969,0.042566638183593755,-0.009860046386718752,156.5781364440918
31.045,23.003966929931636,-0.13350989990234374,0.0425666748046875,-0.0098554443359375,157.68749713897705
31.045,23.005936746826166,-0.133487890625,0.042543548583984375,-0.00987274169921875,158.78332996368408
31.045,23.003958862304682,-0.1334933776855469,0.04253741455078125,-0.009893731689453126,159.89466643333435
31.045,23.00593737426757,-0.13350146484375,0.042565454101562504,-0.009900341796875,161.00471544265747
31.045,23.007915361328116,-0.1335198486328125,0.0425340576171875,-0.009860461425781251,162.1122715473175
31.045,23.00988743408202,-0.1335358459472656,0.04247589721679688,-0.009860083007812501,163.22511196136475
31.045,23.01185818725585,-0.133525927734375,0.042494775390625,-0.009830462646484376,164.34436964988708
31.045,23.013823634033194,-0.1335348327636719,0.04239747314453125,-0.009815948486328125,165.4511969089508
31.045,23.011858123779287,-0.1335420166015625,0.042421142578125,-0.00984600830078125,166.55065727233887
31.045,23.013829439697258,-0.1335554138183594,0.04242605590820313,-0.00985181884765625,167.65532064437866
31.045,23.01579818725585,-0.13357237548828124,0.04239973754882813,-0.00985035400390625,168.7876477241516
31.045,23.01382852294921,-0.13354671020507813,0.04238352661132813,-0.009829223632812502,169.90870571136475
31.045,23.011861929931634,-0.133595068359375,0.04237335205078125,-0.009810540771484376,171.02398657798767
31.045,23.009902810058588,-0.1335214782714844,0.04242968139648438,-0.009798059082031251,172.12310457229614
31.045,23.00794384887695,-0.13352566528320314,0.04244385375976563,-0.009803326416015626,173.2283580303192
31.045,23.005985371093747,-0.13351807250976563,0.042486163330078125,-0.009808679199218752,174.3672318458557
31.045,23.00795268798828,-0.13353150024414062,0.04248558349609375,-0.009814624023437501,175.48002576828003
31.045,23.00991671508789,-0.133534765625,0.042471386718750004,-0.009831634521484375,176.59061288833618
31.045,23.00795126586914,-0.13353603515625,0.04251317138671876,-0.0098095458984375,177.7069685459137
31.045,23.009917347412106,-0.13354935302734375,0.04249102783203125,-0.00980091552734375,178.8237807750702
31.045,23.011880489501948,-0.13355830078125,0.04243187255859375,-0.009805926513671875,179.94179558753967
31.045,23.013838980712887,-0.13355187377929686,0.04243320922851562,-0.009804779052734375,181.04824018478394
31.045,23.011879097900387,-0.13355214843750002,0.04243699340820313,-0.009828729248046876,182.15601444244385
31.045,23.013846530761715,-0.13353910522460938,0.042429296875,-0.009824169921875,183.26627135276794
31.045,23.01187701660156,-0.13355648193359376,0.04240557250976563,-0.009843542480468752,184.41569352149963
31.045,23.00991061889648,-0.13356878662109375,0.04242409057617188,-0.009862640380859376,185.54981875419617
31.045,23.00794645141601,-0.13354910888671875,0.04246521606445313,-0.009833917236328127,186.6324257850647
31.045,23.00991548950195,-0.1335455810546875,0.042445916748046875,-0.009835992431640626,187.7492344379425
31.045,23.011884135742182,-0.13356262817382814,0.04243963012695313,-0.009830377197265625,188.86578607559204
31.045,23.009914948730465,-0.13358890991210937,0.04243392944335938,-0.009861688232421876,189.96210312843323
31.045,23.011889995117183,-0.13356577758789065,0.04242365112304688,-0.009854541015625001,191.08348298072815
31.045,23.013862569580073,-0.1335754150390625,0.042432470703125,-0.00986336669921875,192.19870829582214
31.045,23.015829272460934,-0.13360389404296877,0.042410638427734376,-0.00981651611328125,193.3210768699646
31.045,23.017790996093748,-0.13360112915039063,0.04234664306640625,-0.009822613525390626,194.43883633613586
31.045,23.01582444213867,-0.13360050659179687,0.0423697021484375,-0.00977777099609375,195.55229592323303
31.045,23.013866706542967,-0.13361708984375,0.04236383056640625,-0.009786700439453126,196.68460369110107
31.045,23.01191210327148,-0.13358531494140624,0.04239945068359375,-0.009814215087890626,197.80121183395386
31.045,23.013871047363278,-0.13356710815429687,0.04241698608398438,-0.009801385498046876,198.8939642906189
31.045,23.01190771118164,-0.1335938049316406,0.042387402343750005,-0.009839788818359375,199.99468398094177
31.045,23.013877442626953,-0.13361330566406251,0.0424004150390625,-0.009831561279296876,201.10754919052124
31.045,23.01584331176758,-0.13361474609375,0.042391986083984375,-0.009822991943359375,202.21455454826355
31.045,23.017807553710938,-0.13363892822265624,0.04237156372070313,-0.009834112548828126,203.32445311546326
31.045,23.015841907958986,-0.13362562255859375,0.04235128784179688,-0.009808612060546874,204.43576908111572
31.045,23.013881154785157,-0.13361784057617188,0.04234797363281251,-0.009791778564453126,205.53320479393005
31.045,23.01192280883789,-0.13358301391601565,0.04238695678710938,-0.009808868408203126,206.70898365974426
31.045,23.013885908203125,-0.13362290039062502,0.042392236328125,-0.009804296875,207.8273046016693
31.045,23.01192262084961,-0.13360034790039063,0.04239403076171875,-0.009824542236328126,208.97249293327332
31.045,23.009960137939455,-0.13360444335937502,0.04240590209960938,-0.009819494628906252,210.100257396698
